date,temperature_2m,relative_humidity_2m,rain,cloud_cover,wind_speed_10m,Nível
2022-10-14 13:00,18.657,92.15322,0.3,100.0,5.2416787,6.39
2022-10-14 14:00,19.857,85.24922,0.2,100.0,6.130579,6.4
2022-10-14 15:00,20.857,79.89199,0.1,100.0,7.208994,6.41
2022-10-14 16:00,21.257,75.04503,0.1,100.0,6.849467,6.42
2022-10-14 17:00,22.207,68.37679,0.1,100.0,7.342588,6.41
2022-10-14 18:00,22.707,63.426285,0.1,100.0,8.759178,6.42
2022-10-14 19:00,22.107,62.482735,0.1,100.0,10.446206,6.42
2022-10-14 20:00,20.957,68.34728,0.0,100.0,13.1041975,6.39
2022-10-14 21:00,19.257,70.71406,0.0,100.0,14.182355,6.38
2022-10-14 22:00,18.257,70.75548,0.0,100.0,12.245293,6.37
2022-10-14 23:00,17.457,74.16586,0.0,100.0,10.661107,6.35
2022-10-15 00:00,16.807,76.77594,0.0,100.0,9.178235,6.32
2022-10-15 01:00,16.557,78.00453,0.0,100.0,8.049845,6.3
2022-10-15 02:00,16.107,80.00945,0.0,100.0,6.28713,6.28
2022-10-15 03:00,15.557,82.60121,0.0,100.0,5.692099,6.25
2022-10-15 04:00,15.307,82.29973,0.0,100.0,6.6087217,6.23
2022-10-15 05:00,15.157,82.010796,0.0,100.0,5.815978,6.21
2022-10-15 06:00,15.407,81.77344,0.0,100.0,4.510787,6.19
2022-10-15 07:00,15.657,82.074,0.0,100.0,4.829907,6.15
2022-10-15 08:00,15.907,82.105484,0.0,100.0,5.8603754,6.13
2022-10-15 09:00,16.207,82.95076,0.0,100.0,6.4096174,6.1
2022-10-15 10:00,16.707,84.367935,0.0,100.0,7.145796,6.08
2022-10-15 11:00,17.507,83.913956,0.0,100.0,9.793058,6.05
2022-10-15 12:00,17.607,85.835976,0.1,100.0,6.4799995,6.01
2022-10-15 13:00,18.107,85.33839,0.6,100.0,8.825508,5.98
2022-10-15 14:00,18.557,85.113106,0.5,100.0,13.53236,5.95
2022-10-15 15:00,19.157,82.77113,0.1,100.0,14.982228,5.92
2022-10-15 16:00,20.257,75.60176,0.0,100.0,15.629971,5.89
2022-10-15 17:00,20.407,72.31119,0.0,100.0,15.072783,5.88
2022-10-15 18:00,20.657,70.74915,0.0,91.0,15.379206,5.86
2022-10-15 19:00,20.257,70.90205,0.0,98.0,14.113652,5.85
2022-10-15 20:00,19.507,74.99584,0.0,55.0,12.599998,5.82
2022-10-15 21:00,18.707,78.32456,0.0,65.0,11.923557,5.8
2022-10-15 22:00,17.607,84.195946,0.0,98.0,10.495713,5.77
2022-10-15 23:00,17.157,86.902596,0.0,100.0,9.339208,5.75
2022-10-16 00:00,16.757,89.13349,0.0,99.0,6.87779,5.71
2022-10-16 01:00,16.707,90.283676,0.0,100.0,5.771239,5.7
2022-10-16 02:00,16.557,91.1481,0.0,100.0,4.1046314,5.68
2022-10-16 03:00,16.507,91.732574,0.0,100.0,4.452954,5.65
2022-10-16 04:00,16.507,91.14482,0.0,100.0,5.5887027,5.64
2022-10-16 05:00,16.507,90.26938,0.0,100.0,5.8603754,5.63
2022-10-16 06:00,16.557,89.982895,0.0,100.0,5.04,5.61
2022-10-16 07:00,16.557,91.1481,0.1,100.0,3.219938,5.61
2022-10-16 08:00,16.607,92.625946,0.1,100.0,2.6208394,5.61
2022-10-16 09:00,16.707,93.22669,0.6,100.0,1.8,5.61
2022-10-16 10:00,16.757,99.683105,1.3,100.0,3.319036,5.72
2022-10-16 11:00,16.907,100.0,3.7,100.0,3.7064266,5.82
2022-10-16 12:00,16.557,98.73581,4.0,100.0,0.5091169,5.97
2022-10-16 13:00,16.957,99.68361,2.7,100.0,2.968636,6.08
2022-10-16 14:00,18.207,96.2959,0.8,95.0,1.835647,6.11
2022-10-16 15:00,21.257,82.50122,0.1,40.0,1.2979984,6.1
2022-10-16 16:00,23.157,73.48868,0.0,51.0,1.5273507,6.1
2022-10-16 17:00,23.657,71.08119,0.0,64.0,2.1897945,6.12
2022-10-16 18:00,23.957,69.37263,0.1,31.0,3.6179552,6.07
2022-10-16 19:00,23.457,72.16944,1.8,55.0,3.4152596,6.07
2022-10-16 20:00,22.007,85.205086,1.4,13.0,4.072935,6.0
2022-10-16 21:00,20.607,93.419304,0.0,42.0,4.896529,5.98
2022-10-16 22:00,18.357,99.3748,2.0,73.0,3.396233,6.06
2022-10-16 23:00,18.657,94.50788,0.0,59.0,6.489992,6.06
2022-10-17 00:00,18.157,95.08642,0.2,100.0,11.183201,6.08
2022-10-17 01:00,17.357,97.81028,0.1,73.0,5.6920996,6.08
2022-10-17 02:00,17.357,98.74352,0.1,16.0,2.0991426,6.04
2022-10-17 03:00,15.457,100.0,0.0,100.0,5.1544156,5.99
2022-10-17 04:00,16.457,98.42076,0.0,100.0,5.0911684,5.97
2022-10-17 05:00,16.507,97.79606,0.0,100.0,2.9024127,5.92
2022-10-17 06:00,16.607,97.1764,0.0,100.0,2.1897945,5.9
2022-10-17 07:00,16.557,97.17535,0.0,100.0,1.609969,5.86
2022-10-17 08:00,16.757,96.255165,0.0,100.0,2.6208394,5.77
2022-10-17 09:00,16.807,96.56377,0.0,100.0,2.8799999,5.74
2022-10-17 10:00,17.007,97.18497,0.0,100.0,3.2599385,5.73
2022-10-17 11:00,17.407,94.757164,0.0,100.0,3.4152596,5.66
2022-10-17 12:00,18.457,89.550804,0.1,100.0,6.379216,5.62
2022-10-17 13:00,19.907,82.86085,0.0,100.0,5.4119864,5.58
2022-10-17 14:00,21.757,74.65307,0.0,100.0,2.16,5.57
2022-10-17 15:00,23.657,66.52679,0.0,67.0,1.1384199,5.57
2022-10-17 16:00,24.907,60.3695,0.1,54.0,2.8116899,5.59
2022-10-17 17:00,25.257,58.562824,0.3,95.0,3.9763298,5.61
2022-10-17 18:00,24.957,60.38106,0.3,50.0,10.464797,5.6
2022-10-17 19:00,23.557,68.42659,0.0,50.0,14.81259,5.59
2022-10-17 20:00,21.957,77.08026,0.2,57.0,14.693999,5.58
2022-10-17 21:00,20.557,82.93806,0.0,99.0,11.113451,5.68
2022-10-17 22:00,19.207,87.36982,0.2,100.0,11.304229,5.73
2022-10-17 23:00,18.557,88.70968,0.2,100.0,10.739833,5.74
2022-10-18 00:00,18.157,94.78648,0.0,100.0,7.628263,5.76
2022-10-18 01:00,17.757,95.37334,0.0,100.0,6.12,5.77
2022-10-18 02:00,17.157,95.352455,0.0,100.0,4.8433046,5.79
2022-10-18 03:00,15.857,96.84914,0.0,100.0,3.7585104,5.82
2022-10-18 04:00,15.657,97.15592,0.0,100.0,3.0758414,5.88
2022-10-18 05:00,15.107,97.457695,0.0,100.0,3.396233,5.91
2022-10-18 06:00,14.607,98.39817,0.0,100.0,2.7416782,5.97
2022-10-18 07:00,15.057,97.45672,0.0,100.0,0.8049845,6.0
2022-10-18 08:00,14.457,99.35579,0.0,100.0,2.52,6.01
2022-10-18 09:00,14.407,99.03468,0.0,100.0,2.1897945,6.04
2022-10-18 10:00,15.357,99.67969,0.0,100.0,3.2599385,6.07
2022-10-18 11:00,16.257,98.10466,0.0,100.0,2.5455842,6.08
2022-10-18 12:00,17.757,87.23781,0.8,100.0,4.6102495,6.06
2022-10-18 13:00,18.557,88.70968,0.6,100.0,7.5685663,6.07
2022-10-18 14:00,18.257,98.44228,1.0,100.0,6.9899354,6.05
2022-10-18 15:00,19.407,88.778694,0.6,100.0,7.2805495,6.04
2022-10-18 16:00,19.357,86.832214,0.1,100.0,5.1165614,6.03
2022-10-18 17:00,19.407,86.016205,0.0,100.0,4.8433046,6.05
2022-10-18 18:00,19.357,86.55779,0.1,100.0,5.495161,6.06
2022-10-18 19:00,18.957,88.74224,0.3,100.0,3.219938,6.06
2022-10-18 20:00,18.257,95.99423,0.6,100.0,4.896529,6.06
2022-10-18 21:00,18.057,95.98821,0.3,100.0,2.9024127,6.06
2022-10-18 22:00,17.357,99.37001,0.2,100.0,3.9763298,6.05
2022-10-18 23:00,16.907,99.36784,0.1,100.0,4.6800003,6.04
2022-10-19 00:00,17.157,95.960945,0.1,100.0,3.8773184,6.03
2022-10-19 01:00,15.957,99.04615,0.0,100.0,4.452954,6.03
2022-10-19 02:00,15.557,99.68015,0.0,100.0,4.802999,6.02
2022-10-19 03:00,14.757,99.35728,0.0,100.0,4.68,6.02
2022-10-19 04:00,16.057001,98.10175,0.0,100.0,2.2768397,6.03
2022-10-19 05:00,15.207,99.99999,0.0,100.0,1.8,6.01
2022-10-19 06:00,15.907,98.7295,0.0,100.0,5.315336,6.01
2022-10-19 07:00,15.857,100.0,0.1,100.0,5.634891,6.0
2022-10-19 08:00,15.857,100.0,0.4,100.0,3.6,6.0
2022-10-19 09:00,15.957,100.0,0.3,100.0,2.5959969,5.98
2022-10-19 10:00,16.357,99.68215,0.2,100.0,3.319036,6.01
2022-10-19 11:00,17.157,94.44607,0.0,100.0,4.3349743,5.97
2022-10-19 12:00,18.507,92.43635,0.1,100.0,2.7416782,5.94
2022-10-19 13:00,20.457,83.97899,0.1,100.0,5.1919937,5.93
2022-10-19 14:00,21.207,79.93983,0.1,100.0,5.937272,5.92
2022-10-19 15:00,22.507,74.54231,0.1,100.0,5.315336,5.89
2022-10-19 16:00,23.907,68.92803,0.0,58.0,5.8603754,5.88
2022-10-19 17:00,24.907,66.157196,0.0,54.0,5.04,5.85
2022-10-19 18:00,25.257,65.815834,0.1,42.0,2.5455842,5.85
2022-10-19 19:00,25.257,66.22942,0.0,39.0,1.8,5.73
2022-10-19 20:00,24.907,72.65168,0.0,98.0,0.0,5.66
2022-10-19 21:00,22.707,92.66515,0.0,96.0,3.319036,5.59
2022-10-19 22:00,21.507,87.5751,0.0,100.0,11.043261,5.72
2022-10-19 23:00,20.557,89.149376,0.0,100.0,10.538843,5.76
2022-10-20 00:00,19.657,92.790276,0.1,100.0,9.531505,5.71
2022-10-20 01:00,19.457,94.24497,0.0,100.0,8.647496,5.65
2022-10-20 02:00,19.357,94.8329,0.0,100.0,7.968939,5.6
2022-10-20 03:00,19.307,93.64938,0.0,100.0,7.754637,5.58
2022-10-20 04:00,19.107,94.23,0.0,100.0,5.937272,5.54
2022-10-20 05:00,18.907,95.41299,0.0,100.0,5.1544156,5.52
2022-10-20 06:00,18.807,96.010735,0.0,100.0,4.32,5.47
2022-10-20 07:00,18.807,96.010735,0.1,100.0,2.6208394,5.45
2022-10-20 08:00,18.707,96.61268,0.4,100.0,5.692099,5.51
2022-10-20 09:00,18.557,96.9129,0.3,100.0,6.5693827,5.53
2022-10-20 10:00,19.007,96.01671,0.4,100.0,6.87779,5.61
2022-10-20 11:00,19.907,92.22486,0.2,100.0,6.849467,5.67
2022-10-20 12:00,20.457,91.112656,0.0,100.0,3.219938,5.71
2022-10-20 13:00,22.657,83.96179,0.1,100.0,3.319036,5.72
2022-10-20 14:00,23.357,78.50484,0.4,100.0,10.365251,5.71
2022-10-20 15:00,24.257,71.86165,0.5,100.0,11.525623,5.71
