date,temperature_2m,relative_humidity_2m,rain,cloud_cover,wind_speed_10m,Nível
2023-07-08 06:00,15.407,97.1505,0.0,100.0,4.510787,1.73
2023-07-08 07:00,15.057,99.67893,4.5,100.0,1.835647,1.72
2023-07-08 08:00,14.857,99.67844,1.4,99.0,4.5536795,1.87
2023-07-08 09:00,14.307,100.0,0.3,98.0,5.506941,1.77
2023-07-08 10:00,14.457,100.0,3.1,100.0,3.7585104,1.78
2023-07-08 11:00,14.657,99.99999,2.1,100.0,1.0182338,1.81
2023-07-08 12:00,15.407,98.408,1.6,100.0,2.968636,1.83
2023-07-08 13:00,16.257,95.62669,0.0,81.0,1.835647,1.78
2023-07-08 14:00,17.857,94.47504,0.0,98.0,2.3051248,1.8
2023-07-08 15:00,19.157,89.88701,0.0,48.0,1.484318,1.81
2023-07-08 16:00,20.757,84.0125,0.0,47.0,3.7585104,1.75
2023-07-08 17:00,21.707,78.265854,0.0,28.0,4.6938252,1.75
2023-07-08 18:00,21.857,79.02953,0.0,15.0,4.452954,1.72
2023-07-08 19:00,21.557,79.98747,0.0,35.0,1.609969,1.69
2023-07-08 20:00,20.407,91.3942,0.0,23.0,3.319036,1.77
2023-07-08 21:00,18.757,93.035255,0.0,27.0,6.379216,1.81
2023-07-08 22:00,16.707,95.3367,0.4,95.0,6.1305785,1.85
2023-07-08 23:00,17.457,93.85977,0.6,100.0,6.1305785,1.87
2023-07-09 00:00,16.407,95.02148,0.2,100.0,8.587338,1.89
2023-07-09 01:00,16.857,91.75393,0.0,100.0,7.771331,1.89
2023-07-09 02:00,16.657,91.44777,0.0,100.0,8.4042845,1.9
2023-07-09 03:00,16.257,90.83531,0.1,100.0,9.72,1.91
2023-07-09 04:00,15.957,90.52208,0.2,100.0,9.007196,1.9
2023-07-09 05:00,15.757,91.390656,0.2,100.0,7.208994,1.89
2023-07-09 06:00,15.557,93.168304,0.1,100.0,7.2805495,1.9
2023-07-09 07:00,15.407,93.76491,0.2,100.0,6.519877,1.92
2023-07-09 08:00,15.207,94.97622,0.1,100.0,6.489992,1.92
2023-07-09 09:00,15.107,95.28001,0.0,100.0,5.8603754,1.91
2023-07-09 10:00,15.007,95.58513,0.0,100.0,5.1544156,1.9
2023-07-09 11:00,15.107,96.208,0.1,100.0,4.39436,1.9
2023-07-09 12:00,15.457,94.679794,0.1,100.0,8.089993,1.9
2023-07-09 13:00,16.657,88.55318,0.0,96.0,10.799999,1.89
2023-07-09 14:00,17.257,82.54079,0.0,100.0,12.261157,1.87
2023-07-09 15:00,17.357,82.28654,0.0,100.0,11.304229,1.85
2023-07-09 16:00,17.807,80.50295,0.0,100.0,11.183201,1.83
2023-07-09 17:00,17.757,81.28022,0.0,100.0,10.383987,1.84
2023-07-09 18:00,17.707,81.800285,0.0,100.0,9.793059,1.83
2023-07-09 19:00,17.357,85.53494,0.0,100.0,8.225035,1.83
2023-07-09 20:00,17.157,86.62335,0.0,100.0,7.628263,1.83
2023-07-09 21:00,16.707,88.843025,0.0,100.0,8.905908,1.82
2023-07-09 22:00,16.507,89.68988,0.0,100.0,9.107359,1.82
2023-07-09 23:00,16.407,89.68233,0.0,100.0,8.905908,1.82
2023-07-10 00:00,16.207,89.08978,0.0,100.0,10.630672,1.81
2023-07-10 01:00,16.107,90.240746,0.0,100.0,7.729527,1.81
2023-07-10 02:00,16.057001,91.40974,0.0,100.0,7.771331,1.81
2023-07-10 03:00,15.957,93.1887,0.0,100.0,6.489992,1.81
2023-07-10 04:00,15.807,94.99894,0.0,100.0,2.0991426,1.8
2023-07-10 05:00,15.757,95.61013,0.7,100.0,4.802999,1.8
2023-07-10 06:00,15.857,96.53892,0.0,100.0,8.373386,1.8
2023-07-10 07:00,15.707,97.469345,0.0,100.0,2.6208394,1.8
2023-07-10 08:00,15.557,98.09447,0.0,100.0,4.0249224,1.8
2023-07-10 09:00,15.457,98.4086,0.1,100.0,3.7064266,1.8
2023-07-10 10:00,15.457,98.093,0.0,100.0,1.9386592,1.8
2023-07-10 11:00,15.807,97.47127,0.0,100.0,3.7064266,1.8
2023-07-10 12:00,16.557,95.02713,0.1,100.0,2.1897945,1.79
2023-07-10 13:00,17.407,91.49492,0.0,100.0,1.2979984,2.04
2023-07-10 14:00,18.457,87.024185,0.0,100.0,3.096837,1.9
2023-07-10 15:00,18.557,87.033455,0.1,100.0,0.5091169,1.89
2023-07-10 16:00,18.507,93.02238,1.9,100.0,0.8049845,1.92
2023-07-10 17:00,18.157,99.373856,2.0,100.0,1.609969,1.92
2023-07-10 18:00,18.357,99.68696,1.3,100.0,0.71999997,1.93
2023-07-10 19:00,18.307,99.37457,2.0,100.0,2.0991426,1.94
2023-07-10 20:00,17.707,99.68542,1.6,100.0,1.9386592,1.95
2023-07-10 21:00,16.857,100.0,0.6,100.0,3.096837,1.96
2023-07-10 22:00,16.957,100.0,0.1,100.0,4.1046314,1.98
2023-07-10 23:00,16.857,99.68335,2.6,100.0,4.39436,1.98
2023-07-11 00:00,17.057,98.427986,0.2,100.0,1.5273507,1.99
2023-07-11 01:00,16.657,100.0,1.0,100.0,2.6208394,2.0
2023-07-11 02:00,16.707,100.0,1.4,100.0,4.6938252,2.01
2023-07-11 03:00,16.507,99.68249,2.2,100.0,2.7416782,2.02
2023-07-11 04:00,16.657,98.42318,1.7,100.0,2.0991426,2.05
2023-07-11 05:00,16.357,99.68215,0.1,100.0,3.8773184,2.07
2023-07-11 06:00,16.607,97.79774,0.9,100.0,3.219938,2.1
2023-07-11 07:00,16.357,100.0,0.2,100.0,3.319036,2.11
2023-07-11 08:00,16.407,99.68224,0.2,100.0,3.5455887,2.14
2023-07-11 09:00,16.407,99.68224,0.8,100.0,4.1046314,2.17
2023-07-11 10:00,16.357,100.0,1.3,100.0,7.2,2.2
2023-07-11 11:00,16.457,100.0,0.2,100.0,6.8399997,2.22
2023-07-11 12:00,16.357,96.243835,0.8,100.0,9.605998,2.26
2023-07-11 13:00,16.707,95.94723,0.2,100.0,8.825508,2.26
2023-07-11 14:00,16.807,99.683235,1.1,100.0,6.5693827,2.26
2023-07-11 15:00,17.157,99.36905,1.3,100.0,7.5685663,2.25
2023-07-11 16:00,16.757,99.3671,3.0,100.0,7.342588,2.21
2023-07-11 17:00,16.407,99.3654,3.9,100.0,7.42159,2.15
2023-07-11 18:00,16.157,99.364204,2.7,100.0,7.0911775,2.13
2023-07-11 19:00,16.007,99.36345,3.6,100.0,7.289444,2.16
2023-07-11 20:00,15.857,99.362724,1.7,100.0,5.154415,2.15
2023-07-11 21:00,15.557,99.361244,1.7,100.0,6.379216,2.17
2023-07-11 22:00,15.407,99.6798,2.1,100.0,5.8048253,2.14
2023-07-11 23:00,15.407,99.36051,7.4,100.0,5.815978,2.13
2023-07-12 00:00,15.707,96.53496,1.6,100.0,5.5887027,2.11
2023-07-12 01:00,15.357,99.36025,8.0,100.0,4.3349743,2.09
2023-07-12 02:00,15.357,99.36025,3.1,100.0,3.6179552,2.07
2023-07-12 03:00,15.457,99.36074,2.6,100.0,3.396233,2.07
2023-07-12 04:00,15.357,99.36025,0.2,100.0,4.1046314,2.05
2023-07-12 05:00,15.407,99.6798,0.3,100.0,2.5455842,2.04
2023-07-12 06:00,15.457,99.67992,0.1,100.0,3.0758414,2.03
2023-07-12 07:00,15.457,100.0,0.2,100.0,3.7064266,2.01
2023-07-12 08:00,15.507,99.68006,0.4,100.0,4.3349743,2.0
2023-07-12 09:00,15.457,99.67992,5.1,100.0,4.1046314,1.99
2023-07-12 10:00,15.957,95.924164,0.5,100.0,1.9386592,1.98
2023-07-12 11:00,15.857,99.680916,1.6,100.0,2.9024127,1.98
2023-07-12 12:00,16.357,98.106125,0.2,100.0,2.1897945,1.98
2023-07-12 13:00,17.257,95.65953,0.1,100.0,3.0758414,1.96
2023-07-12 14:00,18.307,91.551,0.1,100.0,6.0347,1.96
2023-07-12 15:00,19.257,87.37432,0.1,100.0,9.504272,1.97
2023-07-12 16:00,19.957,82.08243,0.1,100.0,7.386582,1.95
2023-07-12 17:00,20.307,81.34956,0.0,81.0,8.891344,1.9
2023-07-12 18:00,20.557,81.38161,0.0,100.0,10.137692,1.86
2023-07-12 19:00,19.907,85.25443,0.0,100.0,11.923557,1.78
2023-07-12 20:00,19.007,89.876,0.0,100.0,12.24,1.77
2023-07-12 21:00,18.107,95.38546,0.0,100.0,7.8954163,1.87
2023-07-12 22:00,17.957,98.12905,0.0,100.0,9.107359,1.91
2023-07-12 23:00,17.757,100.0,0.0,100.0,3.2599385,1.93
2023-07-13 00:00,18.007,97.51321,1.3,100.0,6.696387,1.93
2023-07-13 01:00,17.707,100.0,5.1,100.0,8.913181,1.94
2023-07-13 02:00,17.357,99.68456,2.6,100.0,9.1641035,1.97
2023-07-13 03:00,17.507,93.86207,0.0,34.0,13.684735,1.95
2023-07-13 04:00,16.907,94.73751,0.0,5.0,13.830749,1.96
2023-07-13 05:00,15.957,93.79058,0.0,4.0,13.18308,1.96
2023-07-13 06:00,14.957,92.53474,0.0,17.0,12.313894,1.96
2023-07-13 07:00,14.557,89.24874,0.0,6.0,14.291592,1.96
2023-07-13 08:00,14.007,88.03932,0.0,20.0,14.565548,1.95
2023-07-13 09:00,13.907,82.39685,0.0,31.0,16.87398,1.95
2023-07-13 10:00,14.107,75.077896,0.0,47.0,17.377226,1.96
2023-07-13 11:00,13.507,74.72423,0.1,85.0,24.798225,1.98
2023-07-13 12:00,14.157,66.72415,0.0,100.0,21.218632,1.97
2023-07-13 13:00,15.157,63.842564,0.0,100.0,18.792551,1.96
2023-07-13 14:00,15.307,64.30999,0.1,100.0,25.210283,1.94
2023-07-13 15:00,15.307,62.803257,0.1,58.0,24.933735,1.93
2023-07-13 16:00,16.107,59.467453,0.0,49.0,23.933907,1.92
2023-07-13 17:00,16.207,58.094543,0.0,63.0,21.313093,1.9
2023-07-13 18:00,16.357,56.957867,0.0,70.0,20.176065,1.9
2023-07-13 19:00,15.857,61.874504,0.0,97.0,14.618837,1.91
2023-07-13 20:00,15.157,64.05924,0.0,95.0,11.27553,1.87
2023-07-13 21:00,14.157,66.272194,0.0,59.0,9.6932955,1.9
2023-07-13 22:00,13.407,67.47968,0.0,76.0,11.440978,1.92
2023-07-13 23:00,13.157,66.28335,0.0,76.0,13.039754,1.91
2023-07-14 00:00,13.707,62.864178,0.0,46.0,14.693999,1.91
2023-07-14 01:00,12.357,65.88286,0.0,32.0,14.20062,1.9
2023-07-14 02:00,11.457,68.712364,0.0,7.0,14.182355,1.9
2023-07-14 03:00,10.657,70.478905,0.0,51.0,14.48972,1.89
2023-07-14 04:00,10.757,66.685326,0.0,49.0,13.37825,1.89
2023-07-14 05:00,10.757,62.3949,0.0,18.0,12.55879,1.89
2023-07-14 06:00,9.807,64.86239,0.0,49.0,12.245293,1.89
2023-07-14 07:00,9.157,67.99638,0.0,49.0,14.24163,1.87
2023-07-14 08:00,8.957,68.43524,0.0,69.0,13.570615,1.87
2023-07-14 09:00,8.657,70.82677,0.0,64.0,7.208994,1.87
2023-07-14 10:00,8.907,70.87574,0.0,67.0,7.42159,1.86
2023-07-14 11:00,9.457,72.73934,0.0,55.0,8.287822,1.86
2023-07-14 12:00,10.907,69.31708,0.0,15.0,9.227524,1.86
2023-07-14 13:00,12.557,64.13224,0.0,3.0,10.315115,1.84
2023-07-14 14:00,13.707,62.00629,0.0,6.0,8.654986,1.81
2023-07-14 15:00,15.307,57.08325,0.0,70.0,5.904439,1.79
2023-07-14 16:00,15.957,54.56911,0.0,58.0,6.162207,1.78
2023-07-14 17:00,16.057001,52.93334,0.0,63.0,6.638072,1.77
2023-07-14 18:00,16.107,53.128967,0.0,69.0,6.9899354,1.78
2023-07-14 19:00,15.457,56.53666,0.0,2.0,9.449572,1.78
2023-07-14 20:00,14.207,65.833755,0.0,4.0,6.696387,1.77
2023-07-14 21:00,12.357,69.13277,0.0,9.0,6.489992,1.78
2023-07-14 22:00,10.957,77.13881,0.0,13.0,5.8603754,1.78
2023-07-14 23:00,10.707,73.72845,0.0,24.0,2.4149535,1.78
2023-07-15 00:00,10.357,80.007126,0.0,24.0,3.7585104,1.78
2023-07-15 01:00,8.407001,87.533676,0.0,24.0,5.1544156,1.78
2023-07-15 02:00,7.307,90.82601,0.0,40.0,5.6920996,1.78
2023-07-15 03:00,7.207,91.765686,0.0,22.0,4.3349743,1.78
2023-07-15 04:00,7.607,92.10746,0.0,27.0,5.0528407,1.78
2023-07-15 05:00,6.907,96.95623,0.0,10.0,5.3517847,1.78
2023-07-15 06:00,5.407,99.99999,0.0,97.0,5.2416787,1.79
2023-07-15 07:00,5.307,99.99999,0.0,99.0,4.0249224,1.78
2023-07-15 08:00,5.907,99.65494,0.0,100.0,2.9024127,1.78
2023-07-15 09:00,6.357,100.0,0.0,100.0,1.8,1.78
2023-07-15 10:00,6.507,100.0,0.0,100.0,0.35999998,1.77
2023-07-15 11:00,7.657,97.97367,0.0,100.0,0.35999998,1.78
2023-07-15 12:00,8.807,93.444275,0.0,99.0,2.0991426,1.77
2023-07-15 13:00,10.557,86.84527,0.0,100.0,2.3051248,1.75
2023-07-15 14:00,12.157,80.53134,0.0,100.0,3.319036,1.76
2023-07-15 15:00,13.707,74.00744,0.1,100.0,4.5820518,1.76
2023-07-15 16:00,14.457,71.93416,0.0,100.0,5.0528407,1.75
2023-07-15 17:00,14.957,70.59354,0.0,71.0,5.6233797,1.74
2023-07-15 18:00,15.357,69.73084,0.0,14.0,7.289444,1.75
2023-07-15 19:00,14.757,70.79237,0.0,1.0,10.464798,1.76
2023-07-15 20:00,13.457,78.31508,0.0,0.0,6.763786,1.67
2023-07-15 21:00,11.507,86.064316,0.0,0.0,7.5599995,1.76
2023-07-15 22:00,10.407,89.51604,0.0,0.0,6.8399997,1.77
2023-07-15 23:00,8.557,92.48001,0.0,0.0,6.379216,1.77
2023-07-16 00:00,10.357,89.5121,0.0,0.0,3.8939953,1.77
2023-07-16 01:00,10.007,92.25087,0.0,0.0,2.9024127,1.76
2023-07-16 02:00,9.307,95.71096,0.0,1.0,3.4152596,1.75
2023-07-16 03:00,8.557,99.662155,0.0,98.0,3.5455887,1.75
2023-07-16 04:00,6.957,99.99999,0.0,100.0,4.510787,1.74
2023-07-16 05:00,7.307,100.0,0.0,100.0,3.8939953,1.75
2023-07-16 06:00,7.707,100.0,0.0,100.0,4.6102495,1.77
2023-07-16 07:00,8.657,99.32585,0.0,100.0,2.9024127,1.77
2023-07-16 08:00,8.307,99.66148,0.0,100.0,0.71999997,1.77
2023-07-16 09:00,8.307,99.66148,0.0,100.0,1.08,1.77
2023-07-16 10:00,8.257,99.661354,0.0,100.0,1.9386592,1.77
2023-07-16 11:00,8.557,99.662155,0.0,100.0,2.1897945,1.77
2023-07-16 12:00,9.307,98.6626,0.0,100.0,2.5959969,1.73
2023-07-16 13:00,12.607,84.46624,0.0,61.0,1.835647,1.73
2023-07-16 14:00,14.757,77.73141,0.0,4.0,2.0364676,1.71
2023-07-16 15:00,16.507,68.803566,0.0,0.0,4.198285,1.71
2023-07-16 16:00,17.957,63.4045,0.0,0.0,3.5455887,1.64
2023-07-16 17:00,19.007,60.763416,0.0,0.0,1.9386592,1.59
2023-07-16 18:00,19.557,58.91301,0.0,0.0,0.8049845,1.6
2023-07-16 19:00,19.257,62.86201,0.0,1.0,0.0,1.6
2023-07-16 20:00,18.007,84.51125,0.0,0.0,0.5091169,1.63
2023-07-16 21:00,16.907,87.15951,0.0,2.0,1.08,1.74
2023-07-16 22:00,12.707,93.94609,0.0,7.0,4.198285,1.75
2023-07-16 23:00,12.407,91.78,0.0,37.0,2.968636,1.76
2023-07-17 00:00,12.857,92.72179,0.0,100.0,4.5536795,1.76
2023-07-17 01:00,14.807,82.50874,0.0,100.0,7.172949,1.76
2023-07-17 02:00,14.907,79.84209,0.0,100.0,7.928178,1.77
2023-07-17 03:00,14.407,81.915375,0.0,100.0,8.287822,1.77
2023-07-17 04:00,13.907,85.45473,0.0,93.0,7.9526596,1.77
2023-07-17 05:00,13.507,88.871506,0.0,81.0,5.8048253,1.77
2023-07-17 06:00,13.157,91.82616,0.0,80.0,5.815978,1.77
2023-07-17 07:00,12.757,94.56984,0.0,99.0,7.172949,1.77
2023-07-17 08:00,12.857,94.57396,0.0,99.0,5.5887027,1.77
2023-07-17 09:00,12.807,94.57191,0.0,100.0,4.6938252,1.76
2023-07-17 10:00,12.757,94.56984,0.0,100.0,5.2416787,1.76
2023-07-17 11:00,13.207,92.740944,0.0,100.0,4.3349743,1.76
2023-07-17 12:00,14.357,92.50116,0.0,100.0,5.634891,1.76
2023-07-17 13:00,15.207,87.85678,0.0,100.0,5.1919937,1.72
2023-07-17 14:00,16.157,82.94474,0.1,100.0,5.4833565,1.72
2023-07-17 15:00,16.857,79.07539,0.1,100.0,4.198285,1.72
2023-07-17 16:00,17.807,74.46843,0.0,100.0,3.2599385,1.71
2023-07-17 17:00,18.157,72.84764,0.0,100.0,4.1046314,1.69
2023-07-17 18:00,17.657,75.1754,0.0,100.0,5.0911684,1.61
2023-07-17 19:00,17.207,78.61236,0.0,100.0,8.404285,1.6
2023-07-17 20:00,16.207,84.58694,0.0,100.0,10.44,1.62
2023-07-17 21:00,15.457,88.165344,0.0,100.0,9.511088,1.69
2023-07-17 22:00,15.257,90.47304,0.1,100.0,9.659814,1.72
2023-07-17 23:00,15.057,92.24042,0.7,100.0,8.404285,1.73
2023-07-18 00:00,14.857,96.20078,2.8,100.0,9.826088,1.74
2023-07-18 01:00,14.057,99.67643,0.6,100.0,7.771331,1.74
2023-07-18 02:00,13.757,99.67569,0.6,100.0,4.802999,1.75
2023-07-18 03:00,13.507,100.0,0.5,100.0,4.1046314,1.75
2023-07-18 04:00,13.207,100.0,0.7,100.0,5.634891,1.74
2023-07-18 05:00,12.957,100.0,0.3,100.0,5.0142193,1.74
2023-07-18 06:00,12.757,100.0,0.6,100.0,5.154415,1.74
2023-07-18 07:00,12.507,100.0,0.5,100.0,5.315336,1.74
2023-07-18 08:00,12.307,100.0,0.4,100.0,5.3999996,1.74
2023-07-18 09:00,12.207,99.67174,0.2,100.0,5.154415,1.74
2023-07-18 10:00,12.057,99.67135,0.1,100.0,5.4477882,1.73
2023-07-18 11:00,12.007,99.67123,0.3,100.0,5.4477882,1.73
2023-07-18 12:00,12.357,97.08296,0.3,100.0,6.12,1.74
2023-07-18 13:00,12.157,99.34415,0.9,100.0,6.9247384,1.69
2023-07-18 14:00,12.057,99.67135,0.3,100.0,8.891343,1.69
2023-07-18 15:00,12.307,94.55117,0.1,100.0,8.225035,1.69
2023-07-18 16:00,12.407,93.00448,0.1,100.0,9.339208,1.66
2023-07-18 17:00,12.407,92.08478,0.2,100.0,9.585739,1.63
2023-07-18 18:00,12.307,91.46971,0.2,100.0,9.290511,1.61
2023-07-18 19:00,11.857,92.358795,0.4,100.0,10.296251,1.61
2023-07-18 20:00,11.357,94.511475,0.2,100.0,9.793059,1.65
2023-07-18 21:00,11.007,94.81291,0.1,100.0,8.714677,1.69
2023-07-18 22:00,10.857,94.80693,0.1,100.0,7.386582,1.69
2023-07-18 23:00,10.857,93.86016,0.1,100.0,4.39436,1.69
2023-07-19 00:00,10.857,96.082375,0.1,100.0,4.802999,1.69
2023-07-19 01:00,10.857,95.7621,0.0,100.0,3.6,1.69
2023-07-19 02:00,10.857,95.7621,0.0,100.0,3.219938,1.7
2023-07-19 03:00,10.707,95.43751,0.0,100.0,2.0991426,1.72
2023-07-19 04:00,10.607,96.0748,0.0,100.0,2.5455842,1.72
2023-07-19 05:00,10.507,98.01853,0.1,100.0,2.9024127,1.73
2023-07-19 06:00,10.407,98.345055,0.1,100.0,2.5455842,1.74
2023-07-19 07:00,10.257,99.002945,0.0,100.0,5.6920996,1.74
2023-07-19 08:00,10.107,97.03162,0.2,100.0,4.5536795,1.73
2023-07-19 09:00,9.857,99.66561,0.3,100.0,3.8939953,1.72
2023-07-19 10:00,10.007,99.66601,0.1,100.0,2.6208394,1.72
2023-07-19 11:00,10.057,100.0,0.1,100.0,1.1384199,1.71
2023-07-19 12:00,10.457,96.71558,0.1,100.0,0.8049845,1.73
2023-07-19 13:00,11.107,92.93519,0.1,100.0,1.08,1.7
2023-07-19 14:00,12.007,88.45152,0.1,100.0,2.6208394,1.68
2023-07-19 15:00,12.807,85.054405,0.1,100.0,3.2399998,1.69
2023-07-19 16:00,13.057,84.79857,0.0,100.0,3.319036,1.63
2023-07-19 17:00,13.157,83.40873,0.0,100.0,4.198285,1.56
2023-07-19 18:00,13.307,81.77411,0.0,100.0,4.072935,1.49
2023-07-19 19:00,13.357,82.602875,0.0,100.0,3.319036,1.48
2023-07-19 20:00,13.057,86.508026,0.0,100.0,2.0991426,1.51
2023-07-19 21:00,12.657,88.21309,0.1,100.0,2.8116899,1.63
2023-07-19 22:00,12.107,92.98859,0.0,100.0,2.9024127,1.66
2023-07-19 23:00,12.007,92.983284,0.0,100.0,2.9024127,1.69
2023-07-20 00:00,12.157,94.23237,0.0,100.0,2.8116899,1.69
2023-07-20 01:00,11.957,95.481155,0.0,100.0,2.2768397,1.67
2023-07-20 02:00,11.907,94.534515,0.0,100.0,2.0991426,1.69
2023-07-20 03:00,12.007,93.60272,0.0,100.0,1.0182338,1.68
2023-07-20 04:00,11.757,95.47423,0.0,100.0,1.8,1.68
2023-07-20 05:00,11.607,97.71134,0.0,100.0,1.2979984,1.67
2023-07-20 06:00,11.607,99.341324,0.0,100.0,0.35999998,1.67
2023-07-20 07:00,11.657,99.67032,0.0,100.0,1.08,1.68
2023-07-20 08:00,11.657,99.67032,0.0,100.0,1.1384199,1.68
2023-07-20 09:00,11.707,98.687515,0.1,100.0,2.2768397,1.68
2023-07-20 10:00,11.707,98.687515,0.1,100.0,2.0991426,1.69
2023-07-20 11:00,11.957,98.36496,0.1,100.0,0.71999997,1.68
2023-07-20 12:00,12.607,98.05065,0.1,100.0,0.8049845,1.68
2023-07-20 13:00,13.757,92.16464,0.1,100.0,2.0991426,1.63
2023-07-20 14:00,14.407,91.0061,0.1,100.0,4.072935,1.62
2023-07-20 15:00,15.107,89.87561,0.1,100.0,4.8433046,1.6
2023-07-20 16:00,15.807,87.34049,0.1,100.0,7.9036193,1.56
2023-07-20 17:00,16.707,84.09494,0.1,100.0,9.931042,1.52
2023-07-20 18:00,17.057,81.983055,0.0,100.0,10.464797,1.45
2023-07-20 19:00,17.407,80.97199,0.0,93.0,8.654987,1.42
2023-07-20 20:00,16.807,85.478065,0.0,74.0,6.9527545,1.49
2023-07-20 21:00,15.807,89.63687,0.0,96.0,8.669949,1.56
2023-07-20 22:00,15.207,94.36415,0.0,98.0,10.041354,1.59
2023-07-20 23:00,15.457,94.374756,0.0,99.0,9.346143,1.61
2023-07-21 00:00,15.407,94.983826,0.0,100.0,11.119281,1.62
2023-07-21 01:00,15.457,94.9857,0.0,97.0,8.209263,1.62
2023-07-21 02:00,15.257,96.52308,0.0,100.0,6.8777895,1.61
2023-07-21 03:00,15.107,97.457695,0.0,100.0,4.8433046,1.68
2023-07-21 04:00,14.757,98.40002,0.0,100.0,3.563818,1.69
2023-07-21 05:00,15.157,96.83228,0.0,100.0,2.2768397,1.69
2023-07-21 06:00,14.457,99.03506,0.0,100.0,1.0182338,1.69
2023-07-21 07:00,14.457,99.67742,0.0,100.0,0.8049845,1.7
2023-07-21 08:00,14.457,99.67742,0.0,100.0,2.0991426,1.7
2023-07-21 09:00,14.357,99.67719,0.0,100.0,1.4399999,1.71
2023-07-21 10:00,14.207,99.99999,0.0,100.0,1.484318,1.7
2023-07-21 11:00,14.757,98.71821,0.0,100.0,2.9024127,1.7
2023-07-21 12:00,16.157,95.01212,0.1,100.0,1.609969,1.69
2023-07-21 13:00,17.757,85.028435,0.2,95.0,1.0182338,1.72
2023-07-21 14:00,18.507,82.958145,0.1,100.0,3.2599385,1.69
2023-07-21 15:00,19.407,75.95054,0.1,100.0,6.9247384,1.7
2023-07-21 16:00,19.707,75.27037,0.1,100.0,7.754637,1.69
2023-07-21 17:00,20.007,74.83826,0.0,97.0,8.225035,1.67
2023-07-21 18:00,20.257,73.689995,0.0,66.0,6.792466,1.66
2023-07-21 19:00,20.357,74.65723,0.0,80.0,6.6087217,1.64
2023-07-21 20:00,19.307,81.2206,0.0,21.0,8.557102,1.64
2023-07-21 21:00,17.207,90.31919,0.0,3.0,10.739833,1.66
2023-07-21 22:00,16.557,95.6366,0.0,33.0,10.495713,1.68
2023-07-21 23:00,16.757,96.255165,0.0,62.0,8.905908,1.72
2023-07-22 00:00,16.557,96.55725,0.0,59.0,7.42159,1.73
2023-07-22 01:00,16.657,96.55987,0.0,100.0,6.9899354,1.69
2023-07-22 02:00,16.607,96.558556,0.0,99.0,6.28713,1.72
2023-07-22 03:00,16.457,97.1732,0.0,100.0,4.802999,1.69
2023-07-22 04:00,16.257,98.10466,0.0,100.0,5.7599998,1.7
2023-07-22 05:00,16.157,97.790184,0.0,100.0,5.0911684,1.69
2023-07-22 06:00,16.007,97.787636,0.0,100.0,3.0547013,1.71
2023-07-22 07:00,15.907,97.78595,0.0,100.0,4.0249224,1.71
2023-07-22 08:00,15.907,96.85034,0.0,100.0,4.3349743,1.7
2023-07-22 09:00,15.807,95.91952,0.0,100.0,5.154415,1.72
2023-07-22 10:00,15.807,94.99894,0.0,100.0,6.162207,1.73
2023-07-22 11:00,16.057001,94.40006,0.0,100.0,6.489992,1.79
2023-07-22 12:00,17.057,87.45439,0.0,100.0,5.3517847,1.81
2023-07-22 13:00,17.907,82.88643,0.1,100.0,4.198285,1.9
2023-07-22 14:00,18.657,80.358574,0.1,100.0,5.4833565,1.85
